CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
15912,170,2,264.62,1,2,1,2,Hibernating
16424,183,2,82.56,1,2,1,2,Hibernating
17960,163,1,73.78,1,1,1,1,Hibernating
14377,183,2,617.05000000000007,1,2,2,2,Hibernating
14633,258,1,344.90000000000003,1,1,2,2,Hibernating
14889,328,1,135.9,1,1,1,1,Hibernating
16425,294,1,302.70000000000005,1,1,2,2,Hibernating
14890,245,1,125.65,1,1,1,1,Hibernating
17194,265,2,262.62,1,2,1,2,Hibernating
15147,210,2,608.64999999999986,1,2,2,2,Hibernating
16427,255,2,241.06,1,2,1,2,Hibernating
17707,177,2,152.39999999999998,1,2,1,2,Hibernating
17708,179,2,267.08,1,2,1,2,Hibernating
18220,211,2,297.78000000000003,1,2,2,2,Hibernating
13101,226,1,101.19,1,1,1,1,Hibernating
13357,249,1,609.94999999999982,1,1,2,2,Hibernating
15405,181,1,349.1,1,1,2,2,Hibernating
15661,309,2,309.80000000000007,1,2,2,2,Hibernating
15917,239,1,123.10000000000002,1,1,1,1,Hibernating
17709,161,1,137.45,1,1,1,1,Hibernating
13358,260,1,439.03,1,1,2,2,Hibernating
15918,182,2,334.22999999999996,1,2,2,2,Hibernating
12591,309,1,452.84999999999997,1,1,2,2,Hibernating
13615,304,2,399.99000000000007,1,2,2,2,Hibernating
17455,195,1,131.7,1,1,1,1,Hibernating
17967,363,1,123.07000000000004,1,1,1,1,Hibernating
14896,196,2,468.77000000000004,1,2,2,2,Hibernating
15408,256,1,267.18,1,1,1,1,Hibernating
15920,146,4,167.49999999999994,1,3,1,2,Hibernating
17456,357,1,249.85999999999999,1,1,1,1,Hibernating
17968,365,1,277.34999999999991,1,1,1,1,Hibernating
18224,255,1,158.95000000000002,1,1,1,1,Hibernating
15921,164,1,336.03,1,1,2,2,Hibernating
17969,158,2,228.2,1,2,1,2,Hibernating
13618,165,1,177.34,1,1,1,1,Hibernating
13874,350,1,540.44999999999993,1,1,2,2,Hibernating
14130,311,1,483.8599999999999,1,1,2,2,Hibernating
14386,288,1,142.4,1,1,1,1,Hibernating
15922,364,2,363.60000000000008,1,2,2,2,Hibernating
17714,312,1,153,1,1,1,1,Hibernating
17970,203,1,582.59,1,1,2,2,Hibernating
15923,364,1,127.08000000000001,1,1,1,1,Hibernating
16947,227,1,406.48000000000008,1,1,2,2,Hibernating
17715,192,1,326.4,1,1,2,2,Hibernating
18227,209,1,93.75,1,1,1,1,Hibernating
12852,282,2,299.75000000000006,1,2,2,2,Hibernating
13108,364,1,350.06,1,1,2,2,Hibernating
15412,163,1,190.53,1,1,1,1,Hibernating
15668,209,1,76.320000000000007,1,1,1,1,Hibernating
17972,233,1,136.04,1,1,1,1,Hibernating
14645,148,2,597.09,1,2,2,2,Hibernating
15925,186,1,207.14999999999998,1,1,1,1,Hibernating
15670,288,1,173.04999999999998,1,1,1,1,Hibernating
17718,224,1,139.35,1,1,1,1,Hibernating
12855,364,1,38.1,1,1,1,1,Hibernating
14647,193,1,243.22000000000003,1,1,1,1,Hibernating
15415,305,1,572.80999999999983,1,1,2,2,Hibernating
13368,248,2,623.4,1,2,2,2,Hibernating
15160,349,1,158.16,1,1,1,1,Hibernating
17464,150,1,289.96000000000004,1,1,2,2,Hibernating
17976,364,1,353.18999999999988,1,1,2,2,Hibernating
13369,346,2,263.75,1,2,1,2,Hibernating
14393,210,1,67.95,1,1,1,1,Hibernating
16697,233,1,112.75000000000001,1,1,1,1,Hibernating
18233,317,1,440,1,1,2,2,Hibernating
12346,317,2,0,1,2,1,2,Hibernating
13626,244,1,257.23,1,1,1,1,Hibernating
16442,219,2,437.02999999999992,1,2,2,2,Hibernating
17978,357,1,300.92,1,1,2,2,Hibernating
17212,245,1,226.85,1,1,1,1,Hibernating
12605,357,1,-7.5,1,1,1,1,Hibernating
13885,181,2,506.80000000000007,1,2,2,2,Hibernating
15165,365,1,487.75,1,1,2,2,Hibernating
16957,231,2,416.64000000000004,1,2,2,2,Hibernating
12350,302,1,334.4,1,1,2,2,Hibernating
14142,365,1,311.81,1,1,2,2,Hibernating
15422,315,2,97.7,1,2,1,2,Hibernating
16446,197,1,2.9,1,1,1,1,Hibernating
13887,196,1,349.55,1,1,2,2,Hibernating
15167,312,1,163.00000000000003,1,1,1,1,Hibernating
15935,231,2,416.86000000000013,1,2,2,2,Hibernating
13120,230,1,30.599999999999998,1,1,1,1,Hibernating
14656,161,2,291.0499999999999,1,2,2,2,Hibernating
15424,246,2,383.34,1,2,2,2,Hibernating
16448,190,1,188.89,1,1,1,1,Hibernating
12353,196,1,89,1,1,1,1,Hibernating
13121,261,2,254.73000000000002,1,2,1,2,Hibernating
16193,228,1,314.44999999999993,1,1,2,2,Hibernating
17217,226,1,113.5,1,1,1,1,Hibernating
12354,224,1,1079.4000000000003,1,1,3,2,Hibernating
12866,275,1,559.12,1,1,2,2,Hibernating
12355,206,1,459.4,1,1,2,2,Hibernating
16963,179,1,110.55,1,1,1,1,Hibernating
17987,177,1,198.57000000000002,1,1,1,1,Hibernating
14148,225,1,157.2,1,1,1,1,Hibernating
15940,303,2,31.799999999999997,1,2,1,2,Hibernating
17732,364,1,303.97,1,1,2,2,Hibernating
13893,289,1,821.0999999999998,1,1,3,2,Hibernating
14149,204,3,259.43,1,3,1,2,Hibernating
16965,218,1,201.19,1,1,1,1,Hibernating
12614,269,1,315.6,1,1,2,2,Hibernating
12870,358,1,-14.899999999999999,1,1,1,1,Hibernating
13382,272,1,222.99000000000004,1,1,1,1,Hibernating
15174,314,1,135.74999999999997,1,1,1,1,Hibernating
16967,181,1,319.02000000000004,1,1,2,2,Hibernating
17223,302,2,426.78999999999985,1,2,2,2,Hibernating
17991,217,2,93.350000000000009,1,2,1,2,Hibernating
12872,318,2,599.9699999999998,1,2,2,2,Hibernating
15944,268,1,325.09999999999997,1,1,2,2,Hibernating
16200,156,1,550.56999999999982,1,1,2,2,Hibernating
12361,279,1,189.9,1,1,1,1,Hibernating
12873,274,1,374,1,1,2,2,Hibernating
13385,321,1,534.56999999999994,1,1,2,2,Hibernating
15945,357,1,181,1,1,1,1,Hibernating
16457,210,1,208.35999999999996,1,1,1,1,Hibernating
13642,207,1,354.7999999999999,1,1,2,2,Hibernating
13898,317,1,155.93,1,1,1,1,Hibernating
15178,252,1,40.5,1,1,1,1,Hibernating
16202,352,1,365.27000000000004,1,1,2,2,Hibernating
17226,300,1,393.49,1,1,2,2,Hibernating
18250,293,2,342.9199999999999,1,2,2,2,Hibernating
14155,258,1,118.75,1,1,1,1,Hibernating
14411,302,1,1063,1,1,3,2,Hibernating
15691,244,1,136.8,1,1,1,1,Hibernating
17995,273,1,76.1,1,1,1,1,Hibernating
13132,253,1,77.3,1,1,1,1,Hibernating
14924,237,1,310.05000000000007,1,1,2,2,Hibernating
15180,359,1,87.5,1,1,1,1,Hibernating
13133,265,2,109.80000000000001,1,2,1,2,Hibernating
14413,354,1,122.69999999999999,1,1,1,1,Hibernating
15437,254,1,200.15999999999997,1,1,1,1,Hibernating
16461,169,1,151.42000000000002,1,1,1,1,Hibernating
12622,224,1,180.1,1,1,1,1,Hibernating
14670,272,2,411.53,1,2,2,2,Hibernating
15182,146,2,622.85,1,2,2,2,Hibernating
16718,361,1,623.75,1,1,2,2,Hibernating
17486,253,1,396.87,1,1,2,2,Hibernating
12623,268,1,305.1,1,1,2,2,Hibernating
13391,195,1,59.8,1,1,1,1,Hibernating
15695,258,2,409.98,1,2,2,2,Hibernating
16976,259,1,251.51999999999998,1,1,1,1,Hibernating
18256,346,1,-50.100000000000009,1,1,1,1,Hibernating
12881,267,1,298,1,1,2,2,Hibernating
13649,248,2,346.60000000000008,1,2,2,2,Hibernating
16721,254,1,292.47,1,1,2,2,Hibernating
14162,165,2,289.36,1,2,1,2,Hibernating
15442,240,1,594,1,1,2,2,Hibernating
17234,174,1,149.89,1,1,1,1,Hibernating
17746,226,2,98.8,1,2,1,2,Hibernating
13395,177,1,307.71999999999997,1,1,2,2,Hibernating
14932,357,1,363.52999999999992,1,1,2,2,Hibernating
17492,240,1,374.57000000000005,1,1,2,2,Hibernating
18004,354,1,169.47,1,1,1,1,Hibernating
12373,303,1,364.6,1,1,2,2,Hibernating
14165,267,1,122.53999999999999,1,1,1,1,Hibernating
15445,256,1,113.5,1,1,1,1,Hibernating
13398,184,1,457.34,1,1,2,2,Hibernating
14423,210,1,265.2,1,1,1,1,Hibernating
14679,363,1,-2.55,1,1,1,1,Hibernating
15447,322,1,155.17,1,1,1,1,Hibernating
15703,256,1,211.50000000000003,1,1,1,1,Hibernating
16471,266,1,223.95000000000005,1,1,1,1,Hibernating
16727,356,1,272.81999999999994,1,1,1,1,Hibernating
17239,304,2,379.94999999999993,1,2,2,2,Hibernating
13144,324,1,110.95,1,1,1,1,Hibernating
13656,156,2,379.65000000000003,1,2,2,2,Hibernating
15448,304,1,494.64,1,1,2,2,Hibernating
16216,259,1,914.93000000000018,1,1,3,2,Hibernating
17496,350,1,271.04999999999995,1,1,1,1,Hibernating
17752,351,1,80.64,1,1,1,1,Hibernating
15705,193,1,143.1,1,1,1,1,Hibernating
16217,227,4,259.39000000000004,1,3,1,2,Hibernating
18009,227,2,252.24000000000004,1,2,1,2,Hibernating
14682,179,2,52,1,2,1,2,Hibernating
18010,248,1,174.79999999999998,1,1,1,1,Hibernating
17499,281,1,622.88,1,1,2,2,Hibernating
18011,365,1,102.79,1,1,1,1,Hibernating
13404,204,1,217.81,1,1,1,1,Hibernating
15709,275,1,133.25,1,1,1,1,Hibernating
17245,196,1,171.45,1,1,1,1,Hibernating
17501,212,2,288.59999999999997,1,2,1,2,Hibernating
18013,147,2,187.29000000000005,1,2,1,2,Hibernating
18269,350,2,138.89999999999998,1,2,1,2,Hibernating
15454,354,1,179.10000000000002,1,1,1,1,Hibernating
16222,310,1,846.72000000000037,1,1,3,2,Hibernating
16990,210,1,179,1,1,1,1,Hibernating
12639,230,1,486.1,1,1,2,2,Hibernating
13663,171,1,189.47,1,1,1,1,Hibernating
14431,290,2,397.7600000000001,1,2,2,2,Hibernating
12897,196,2,216.5,1,2,1,2,Hibernating
14689,200,1,112.80000000000001,1,1,1,1,Hibernating
15457,254,1,237.07000000000008,1,1,1,1,Hibernating
12386,329,2,401.90000000000003,1,2,2,2,Hibernating
13922,343,1,172.25,1,1,1,1,Hibernating
15970,295,1,314.1,1,1,2,2,Hibernating
16226,195,3,255.12,1,3,1,2,Hibernating
16738,289,1,3.75,1,1,1,1,Hibernating
17250,253,1,162.65,1,1,1,1,Hibernating
16227,211,2,308.32,1,2,2,2,Hibernating
16483,184,1,139.35,1,1,1,1,Hibernating
16739,164,2,312.55,1,2,2,2,Hibernating
16995,364,1,-1.25,1,1,1,1,Hibernating
17251,354,1,283.27999999999992,1,1,1,1,Hibernating
17507,253,2,605.58,1,2,2,2,Hibernating
17763,255,1,15,1,1,1,1,Hibernating
15204,349,1,316.58,1,1,2,2,Hibernating
15460,346,1,216.75999999999991,1,1,1,1,Hibernating
17508,272,1,387.31000000000006,1,1,2,2,Hibernating
14693,256,1,172.9,1,1,1,1,Hibernating
15717,226,1,150.3,1,1,1,1,Hibernating
15973,227,3,99.77,1,3,1,2,Hibernating
12902,256,1,138.68,1,1,1,1,Hibernating
14438,298,1,131.9,1,1,1,1,Hibernating
16230,181,2,542.03000000000009,1,2,2,2,Hibernating
12648,146,1,318.05,1,1,2,2,Hibernating
15464,330,1,1048.8500000000004,1,1,3,2,Hibernating
15976,157,2,430.93999999999971,1,2,2,2,Hibernating
18024,144,3,236.77999999999986,1,3,1,2,Hibernating
18280,269,1,180.60000000000002,1,1,1,1,Hibernating
13161,305,1,112.75000000000001,1,1,1,1,Hibernating
13417,197,1,236.00000000000003,1,1,1,1,Hibernating
14185,323,1,197.65,1,1,1,1,Hibernating
14697,210,2,188.60999999999996,1,2,1,2,Hibernating
18281,172,1,80.820000000000007,1,1,1,1,Hibernating
15210,217,1,331.18,1,1,2,2,Hibernating
12651,326,1,114,1,1,1,1,Hibernating
13675,143,2,486.82000000000005,1,2,2,2,Hibernating
14699,206,1,109.12999999999998,1,1,1,1,Hibernating
15723,356,1,203.09999999999997,1,1,1,1,Hibernating
13932,286,1,307.40000000000003,1,1,2,2,Hibernating
15212,231,2,88.949999999999974,1,2,1,2,Hibernating
15724,193,3,212.3,1,3,1,2,Hibernating
14957,245,1,58.49,1,1,1,1,Hibernating
17517,300,1,153.94,1,1,1,1,Hibernating
13166,274,2,414.7,1,2,2,2,Hibernating
13678,143,1,232.60000000000002,1,1,1,1,Hibernating
13934,255,1,922.09999999999968,1,1,3,2,Hibernating
16494,288,1,826.53,1,1,3,2,Hibernating
16495,268,2,246.50999999999996,1,2,1,2,Hibernating
17263,200,1,63.440000000000019,1,1,1,1,Hibernating
17775,246,1,56.4,1,1,1,1,Hibernating
13936,163,2,361.28000000000003,1,2,2,2,Hibernating
16752,364,1,207.49999999999997,1,1,1,1,Hibernating
18032,326,1,73.5,1,1,1,1,Hibernating
12401,295,1,84.300000000000011,1,1,1,1,Hibernating
13937,161,1,158.84999999999997,1,1,1,1,Hibernating
14705,190,1,179,1,1,1,1,Hibernating
15729,190,2,62,1,2,1,2,Hibernating
12402,315,1,225.6,1,1,1,1,Hibernating
13682,179,1,59.5,1,1,1,1,Hibernating
14962,262,1,126.70000000000002,1,1,1,1,Hibernating
16498,153,3,86.12,1,3,1,2,Hibernating
15219,168,1,305.75,1,1,2,2,Hibernating
13684,277,2,64.230000000000018,1,2,1,2,Hibernating
14964,239,1,206.21,1,1,1,1,Hibernating
15732,204,2,294.12,1,2,2,2,Hibernating
16756,206,1,239.39999999999998,1,1,1,1,Hibernating
17524,353,1,145,1,1,1,1,Hibernating
13173,359,1,165.94,1,1,1,1,Hibernating
14453,182,1,119.93,1,1,1,1,Hibernating
15221,358,2,114.1,1,2,1,2,Hibernating
15733,274,1,162.30000000000004,1,1,1,1,Hibernating
16757,310,1,106.83000000000001,1,1,1,1,Hibernating
17525,351,1,422.70000000000005,1,1,2,2,Hibernating
17781,151,2,188.01999999999998,1,2,1,2,Hibernating
13686,174,1,72,1,1,1,1,Hibernating
15222,310,1,585,1,1,2,2,Hibernating
14199,210,1,185.39999999999998,1,1,1,1,Hibernating
16247,162,1,114.56,1,1,1,1,Hibernating
12665,316,2,61.75,1,2,1,2,Hibernating
14457,302,1,113.64,1,1,1,1,Hibernating
15225,226,1,409.4,1,1,2,2,Hibernating
12666,351,1,-227.44,1,1,1,1,Hibernating
12922,153,1,405.37999999999994,1,1,2,2,Hibernating
15226,302,1,154.41,1,1,1,1,Hibernating
16250,253,2,389.44000000000011,1,2,2,2,Hibernating
15483,153,4,233.81000000000006,1,3,1,2,Hibernating
16763,177,2,594.9,1,2,2,2,Hibernating
13948,352,1,102,1,1,1,1,Hibernating
16252,358,1,-295.09,1,1,1,1,Hibernating
13693,317,2,-32,1,2,1,2,Hibernating
16509,288,1,363.70000000000005,1,1,2,2,Hibernating
16765,286,1,34,1,1,1,1,Hibernating
17789,273,1,225.9,1,1,1,1,Hibernating
14206,231,2,308.25999999999993,1,2,2,2,Hibernating
15230,231,2,429.6,1,2,2,2,Hibernating
16510,364,1,248.1,1,1,1,1,Hibernating
17278,233,1,246.04000000000002,1,1,1,1,Hibernating
13439,247,1,283.71000000000004,1,1,1,1,Hibernating
17535,272,1,164.4,1,1,1,1,Hibernating
12672,321,1,225.90000000000003,1,1,1,1,Hibernating
17536,169,1,76.5,1,1,1,1,Hibernating
18048,195,2,172.29000000000002,1,2,1,2,Hibernating
12673,318,1,220.9,1,1,1,1,Hibernating
13185,259,1,71.4,1,1,1,1,Hibernating
16257,168,1,46.95,1,1,1,1,Hibernating
16769,252,1,380.38999999999987,1,1,2,2,Hibernating
15234,268,1,196.99999999999994,1,1,1,1,Hibernating
17026,177,2,154.82999999999998,1,2,1,2,Hibernating
18050,351,1,74.4,1,1,1,1,Hibernating
13187,329,1,236.02,1,1,1,1,Hibernating
13699,147,1,308.5800000000001,1,1,2,2,Hibernating
13955,146,2,322.95999999999992,1,2,2,2,Hibernating
17795,171,2,350.38999999999982,1,2,2,2,Hibernating
15236,290,1,321.05,1,1,2,2,Hibernating
14213,363,1,-1192.2,1,1,1,1,Hibernating
14981,238,1,102.11999999999999,1,1,1,1,Hibernating
16517,269,1,162.70000000000002,1,1,1,1,Hibernating
13958,364,1,-102.45,1,1,1,1,Hibernating
16006,203,1,101.4,1,1,1,1,Hibernating
16262,352,1,-31.65,1,1,1,1,Hibernating
17542,261,1,170.74999999999997,1,1,1,1,Hibernating
13703,310,1,99.5,1,1,1,1,Hibernating
14727,266,1,268.58,1,1,1,1,Hibernating
18056,280,1,363.64999999999992,1,1,2,2,Hibernating
14729,365,1,313.49,1,1,2,2,Hibernating
14985,190,2,296.74999999999989,1,2,2,2,Hibernating
15753,296,1,79.2,1,1,1,1,Hibernating
12426,186,1,582.73,1,1,2,2,Hibernating
13706,294,1,330.79,1,1,2,2,Hibernating
17291,300,1,550.80000000000007,1,1,2,2,Hibernating
17547,364,1,-11.8,1,1,1,1,Hibernating
13452,251,2,590,1,2,2,2,Hibernating
13708,263,1,296.87999999999994,1,1,2,2,Hibernating
14476,249,1,215.7,1,1,1,1,Hibernating
14988,203,1,334.54,1,1,2,2,Hibernating
17548,209,3,-141.48,1,3,1,2,Hibernating
13453,157,2,356.97999999999996,1,2,2,2,Hibernating
16781,357,2,294.65000000000003,1,2,2,2,Hibernating
12686,363,1,89.14,1,1,1,1,Hibernating
14222,169,1,683.17,1,1,3,2,Hibernating
15246,230,2,514.15,1,2,2,2,Hibernating
16270,345,1,1141.2400000000002,1,1,3,2,Hibernating
16526,163,1,290.36,1,1,2,2,Hibernating
17550,189,3,267.16000000000014,1,3,1,2,Hibernating
12943,293,1,-3.75,1,1,1,1,Hibernating
13711,210,2,252.06,1,2,1,2,Hibernating
14479,245,2,316.25,1,2,2,2,Hibernating
15503,354,1,147.09000000000006,1,1,1,1,Hibernating
15759,210,3,253.04000000000002,1,3,1,2,Hibernating
17551,351,1,306.84000000000003,1,1,2,2,Hibernating
13712,238,1,228.83999999999997,1,1,1,1,Hibernating
12945,280,1,462.94999999999993,1,1,2,2,Hibernating
16529,182,1,455.25,1,1,2,2,Hibernating
12690,197,1,389.01000000000005,1,1,2,2,Hibernating
16274,365,1,357.95,1,1,2,2,Hibernating
15507,163,1,492.35999999999996,1,1,2,2,Hibernating
16275,188,1,559.86999999999989,1,1,2,2,Hibernating
13716,261,1,138.28,1,1,1,1,Hibernating
16276,168,1,810.60000000000014,1,1,3,2,Hibernating
17556,197,1,157.89999999999998,1,1,1,1,Hibernating
18068,281,1,101.69999999999999,1,1,1,1,Hibernating
13973,279,1,264.7,1,1,1,1,Hibernating
13462,175,2,143.25,1,2,1,2,Hibernating
13718,238,2,306.55000000000007,1,2,2,2,Hibernating
14998,162,2,429.87000000000012,1,2,2,2,Hibernating
15510,322,1,250,1,1,1,1,Hibernating
16022,252,1,628.28,1,1,2,2,Hibernating
17046,149,1,642.02,1,1,3,2,Hibernating
17303,353,1,250.03999999999991,1,1,1,1,Hibernating
18071,249,2,453,1,2,2,2,Hibernating
13976,198,1,357.98,1,1,2,2,Hibernating
15512,147,2,120.99999999999999,1,2,1,2,Hibernating
16792,274,2,110.38000000000001,1,2,1,2,Hibernating
18072,147,2,-3.907985046680551e-14,1,2,1,2,Hibernating
12441,358,1,173.55,1,1,1,1,Hibernating
14489,199,1,463.38000000000005,1,1,2,2,Hibernating
15257,273,2,232.14999999999998,1,2,1,2,Hibernating
17817,269,2,269.7,1,2,1,2,Hibernating
15258,160,2,623.16000000000008,1,2,2,2,Hibernating
16282,331,1,168.3,1,1,1,1,Hibernating
18074,365,1,489.6,1,1,2,2,Hibernating
13723,209,1,199.85000000000002,1,1,1,1,Hibernating
14491,167,2,340.93,1,2,2,2,Hibernating
14747,239,2,294.3,1,2,2,2,Hibernating
16795,357,1,414.88000000000005,1,1,2,2,Hibernating
17051,186,1,247.14,1,1,1,1,Hibernating
17307,357,1,-152.64000000000001,1,1,1,1,Hibernating
12956,298,1,108.07000000000002,1,1,1,1,Hibernating
17820,183,2,-24.049999999999997,1,2,1,2,Hibernating
14237,365,1,161,1,1,1,1,Hibernating
15517,225,1,267.03,1,1,1,1,Hibernating
14238,318,1,146.85,1,1,1,1,Hibernating
15262,315,1,178.95,1,1,1,1,Hibernating
16030,301,1,331.24,1,1,2,2,Hibernating
18078,209,2,336.13,1,2,2,2,Hibernating
12447,235,1,476.49,1,1,2,2,Hibernating
15007,151,1,156.90999999999997,1,1,1,1,Hibernating
15775,237,1,104.9,1,1,1,1,Hibernating
16287,161,1,142.5,1,1,1,1,Hibernating
13216,259,1,333.74,1,1,2,2,Hibernating
14496,303,2,538.81000000000006,1,2,2,2,Hibernating
14241,175,1,213.7,1,1,1,1,Hibernating
14497,293,2,457.46999999999997,1,2,2,2,Hibernating
16545,156,1,339.3,1,1,2,2,Hibernating
17569,324,1,344.13999999999987,1,1,2,2,Hibernating
12450,148,2,197.88,1,2,1,2,Hibernating
13474,228,1,229.59,1,1,1,1,Hibernating
14242,226,2,280.55000000000007,1,2,1,2,Hibernating
15266,330,1,119.30000000000001,1,1,1,1,Hibernating
16546,282,3,-95.929999999999964,1,3,1,2,Hibernating
12707,283,1,603.42,1,1,2,2,Hibernating
13731,211,2,610.59,1,2,2,2,Hibernating
17060,258,1,234.24,1,1,1,1,Hibernating
16805,165,2,460.58999999999986,1,2,2,2,Hibernating
17829,290,1,889.2399999999999,1,1,3,2,Hibernating
13990,205,1,311.3,1,1,2,2,Hibernating
17574,234,1,185.65,1,1,1,1,Hibernating
17830,253,2,287.65,1,2,1,2,Hibernating
18086,266,1,101.33999999999999,1,1,1,1,Hibernating
13223,192,2,163.20000000000002,1,2,1,2,Hibernating
14247,270,1,136.77,1,1,1,1,Hibernating
13736,252,2,349.62999999999994,1,2,2,2,Hibernating
14248,310,1,302.58,1,1,2,2,Hibernating
14760,286,2,53.8,1,2,1,2,Hibernating
15016,164,1,170.04,1,1,1,1,Hibernating
15528,246,1,229.32999999999998,1,1,1,1,Hibernating
16552,234,2,379.72999999999996,1,2,2,2,Hibernating
13737,192,1,339.6,1,1,2,2,Hibernating
16297,204,4,275.40000000000003,1,3,1,2,Hibernating
12970,314,2,23.799999999999997,1,2,1,2,Hibernating
13226,265,1,108.21000000000002,1,1,1,1,Hibernating
13482,224,1,184.64,1,1,1,1,Hibernating
14762,255,1,300.52000000000004,1,1,2,2,Hibernating
16810,184,2,275.6400000000001,1,2,1,2,Hibernating
17578,182,2,124.73999999999998,1,2,1,2,Hibernating
13227,193,1,257.7,1,1,1,1,Hibernating
15019,258,1,265.99999999999989,1,1,1,1,Hibernating
13484,233,1,313.79999999999995,1,1,2,2,Hibernating
13740,232,1,350.75,1,1,2,2,Hibernating
16812,352,1,479.35,1,1,2,2,Hibernating
17580,244,3,215.71999999999997,1,3,1,2,Hibernating
13229,217,1,160.95,1,1,1,1,Hibernating
13485,225,1,454.24,1,1,2,2,Hibernating
15789,350,1,351.29999999999995,1,1,2,2,Hibernating
17325,272,1,96.8,1,1,1,1,Hibernating
12974,189,1,144.8,1,1,1,1,Hibernating
17582,228,1,175.27,1,1,1,1,Hibernating
15279,346,2,277.40999999999997,1,2,1,2,Hibernating
18095,304,2,580.05,1,2,2,2,Hibernating
12976,203,1,738.59999999999991,1,1,3,2,Hibernating
14512,179,2,275.28,1,2,1,2,Hibernating
15280,164,1,113.12,1,1,1,1,Hibernating
12977,148,1,39.24,1,1,1,1,Hibernating
13745,143,2,291.53999999999996,1,2,2,2,Hibernating
15537,155,1,110.92000000000002,1,1,1,1,Hibernating
16050,165,1,137.9,1,1,1,1,Hibernating
13235,203,2,101.16999999999973,1,2,1,2,Hibernating
13747,365,1,79.6,1,1,1,1,Hibernating
17843,295,1,205.47999999999996,1,1,1,1,Hibernating
12725,363,1,427.79999999999995,1,1,2,2,Hibernating
13493,267,2,618.63,1,2,2,2,Hibernating
16565,356,1,173.7,1,1,1,1,Hibernating
12982,231,2,377.20000000000005,1,2,2,2,Hibernating
13494,303,1,316.26000000000005,1,1,2,2,Hibernating
13239,253,1,329.55999999999995,1,1,2,2,Hibernating
13751,280,1,296.25,1,1,2,2,Hibernating
15543,280,1,127.86000000000001,1,1,1,1,Hibernating
16055,212,1,134.8,1,1,1,1,Hibernating
16823,219,1,358.37999999999994,1,1,2,2,Hibernating
14520,282,1,165,1,1,1,1,Hibernating
13753,279,1,741.26,1,1,3,2,Hibernating
14777,350,1,-14.5,1,1,1,1,Hibernating
13754,143,2,282.59999999999997,1,2,1,2,Hibernating
18106,321,1,430.7,1,1,2,2,Hibernating
13243,195,1,600.07000000000016,1,1,2,2,Hibernating
16315,322,1,226.37,1,1,1,1,Hibernating
12732,171,1,236.26000000000002,1,1,1,1,Hibernating
12988,284,1,535.32,1,1,2,2,Hibernating
14012,269,1,328.8,1,1,2,2,Hibernating
15292,193,1,180.94,1,1,1,1,Hibernating
18108,240,2,264.65,1,2,1,2,Hibernating
12733,226,1,383.95,1,1,2,2,Hibernating
16061,261,1,-29.95,1,1,1,1,Hibernating
16829,148,1,197.22000000000003,1,1,1,1,Hibernating
12734,344,1,110.4,1,1,1,1,Hibernating
14270,323,1,492.64999999999986,1,1,2,2,Hibernating
14782,311,1,200.10000000000002,1,1,1,1,Hibernating
17854,177,2,311.26,1,2,2,2,Hibernating
14271,217,1,112.32,1,1,1,1,Hibernating
16063,252,1,335.32,1,1,2,2,Hibernating
16319,209,1,404.40000000000003,1,1,2,2,Hibernating
17343,347,1,193.64000000000001,1,1,1,1,Hibernating
17855,364,1,208.97,1,1,1,1,Hibernating
12736,324,1,234.00000000000003,1,1,1,1,Hibernating
15552,209,1,90.120000000000019,1,1,1,1,Hibernating
16832,176,3,199.15,1,3,1,2,Hibernating
15041,162,1,180.35000000000002,1,1,1,1,Hibernating
16065,357,1,372.09,1,1,2,2,Hibernating
17601,231,1,116.00999999999999,1,1,1,1,Hibernating
18113,360,1,76.320000000000007,1,1,1,1,Hibernating
12738,364,1,155.35,1,1,1,1,Hibernating
13762,196,2,-1.4210854715202004e-14,1,2,1,2,Hibernating
15042,191,1,135.93,1,1,1,1,Hibernating
15554,269,1,217.2,1,1,1,1,Hibernating
16834,219,1,413.45999999999992,1,1,2,2,Hibernating
18114,282,1,220.1,1,1,1,1,Hibernating
16323,188,1,207.50000000000003,1,1,1,1,Hibernating
16579,357,1,-30.599999999999998,1,1,1,1,Hibernating
17859,296,1,148.21000000000004,1,1,1,1,Hibernating
13508,235,1,110.97000000000001,1,1,1,1,Hibernating
17604,209,2,309.3599999999999,1,2,2,2,Hibernating
17860,360,1,252.8,1,1,1,1,Hibernating
16581,147,2,70.44,1,2,1,2,Hibernating
17349,171,1,110.75,1,1,1,1,Hibernating
14022,217,1,439.99999999999994,1,1,2,2,Hibernating
17094,310,2,270.2,1,2,1,2,Hibernating
17862,315,1,330.9,1,1,2,2,Hibernating
14023,242,1,273.14000000000004,1,1,1,1,Hibernating
15047,261,1,343.62,1,1,2,2,Hibernating
15303,282,1,574.01999999999987,1,1,2,2,Hibernating
16583,365,1,233.45,1,1,1,1,Hibernating
18119,359,1,181.11999999999992,1,1,1,1,Hibernating
13512,252,1,251.20999999999998,1,1,1,1,Hibernating
14280,188,1,134.04,1,1,1,1,Hibernating
14536,251,1,171.79999999999998,1,1,1,1,Hibernating
16072,280,1,584.32,1,1,2,2,Hibernating
18120,206,1,111.15,1,1,1,1,Hibernating
12489,328,1,334.92999999999995,1,1,2,2,Hibernating
15049,265,1,121.17000000000002,1,1,1,1,Hibernating
16073,283,2,94.35,1,2,1,2,Hibernating
